summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or,street_name,intersecting_street,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle,vehicle_year,meter_number,feet_from_curb,house_number,time_first_observed,violation_legal_code,violation_description
1487682116,GTB2939,NY,PAS,2022-06-28T00:00:00.000,40,SUBN,HONDA,P,6090,7890,7840,20230902,114,114,114,969454,0114,0000,0355A,Q,F,14 ST,,0,408,E2,BBBBBBB,ALL,ALL,BLU,0,2006,-,0,30-48,,,
1487682128,HVK2872,NY,PAS,2022-06-28T00:00:00.000,40,SUBN,ACURA,P,16590,6590,42490,20231215,114,114,114,969454,0114,0000,0420A,Q,F,80 ST,,0,408,E2,BBBBBBB,ALL,ALL,WH,0,2021,-,0,21-22,,,
1487682130,KRZ4166,NY,PAS,2022-07-05T00:00:00.000,40,VAN,DODGE,P,8740,7540,7790,20230701,114,114,114,969454,0114,0000,1245A,R,F,36 ST,,0,408,F1,BBBBBBB,ALL,ALL,WH,0,2018,-,0,28-24,,,
1487682153,KLY6835,NY,PAS,2022-07-05T00:00:00.000,40,SUBN,CHEVR,P,10640,7790,7990,20230524,114,114,114,969454,0114,0000,0523A,Q,F,48 ST,,0,408,F2,BBBBBBB,ALL,ALL,WH,0,2017,-,0,30-38,,,
1487682165,KJR6463,NY,PAS,2022-07-05T00:00:00.000,40,SDN,TOYOT,P,6090,7790,7890,20221123,114,114,114,969454,0114,0000,0535A,Q,F,14 ST,,0,408,E2,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,30-09,,,
1487682761,GBC5762,99,PAS,2022-07-09T00:00:00.000,19,VAN,TOYOT,P,7440,5055,0,20220731,114,114,114,969521,0114,0000,0916P,Q,,27 AVENUE,2ND STREET,20220709,408,F2,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,2113P,,
1487682773,KGM2352,NY,PAS,2022-07-09T00:00:00.000,19,SDN,NISSA,P,7440,5055,0,20221127,114,114,114,969521,0114,0000,0913P,Q,,27 AVENUE,2ND STREET,0,408,C3,BBBBBBB,ALL,ALL,RD,0,0,-,0,,2110P,,
1487682785,JLE4105,NY,PAS,2022-06-22T00:00:00.000,98,SDN,AUDI,P,48990,6440,15640,20230823,114,114,114,969521,0114,0000,0843A,Q,F,HAZEN STREET,,0,408,J2,BBBBBBB,ALL,ALL,,0,0,-,0,20-10,0841A,,
1487683704,GPX6870,NY,PAS,2022-06-26T00:00:00.000,98,SUBN,ME/BE,P,9640,7240,7540,20240522,114,114,114,947398,0114,0000,1000P,Q,F,41 ST,,0,408,F2,BBBBBBB,ALL,ALL,WH,0,2019,-,0,25-92,,,
1487683716,HPD1542,NY,PAS,2022-06-26T00:00:00.000,40,SDN,LEXUS,P,8740,28790,7540,20230427,114,114,114,947398,0114,0000,0710P,Q,F,36 ST,,0,408,F2,BBBBBBB,ALL,ALL,SILVE,0,2015,-,0,25-98,,,
1487684587,KPB9517,NY,PAS,2022-06-20T00:00:00.000,46,SUBN,ME/BE,P,0,40404,40404,20230509,114,114,114,952935,0114,0000,0129A,Q,F,STEINWAY,,0,408,E1,BBBBBBB,ALL,ALL,RED,0,2021,-,0,28-30,,,
1487685166,KUH7069,NY,PAS,2022-07-05T00:00:00.000,40,SDN,BMW,P,0,64290,0,20240206,114,114,114,970461,0114,0000,0156A,Q,,AVE 8,STEINWAY ST,0,408,E2,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,28,,,
1487685178,KNA4464,NY,PAS,2022-07-05T00:00:00.000,19,SDN,ME/BE,P,28790,64290,9640,20230523,113,113,114,970461,0114,0000,0134A,Q,,ASTORIA BLVD,,0,408,C3,BBBBBBB,ALL,ALL,GRY,0,2018,-,0,40-06,,,
1487685180,KEU5266,99,PAS,2022-07-09T00:00:00.000,40,SDN,HONDA,P,66390,40404,40404,20220830,114,114,114,970461,0114,0000,0940P,Q,,VERNON BLVD,,0,408,C3,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,41,,,
1487686195,KSZ5079,NY,PAS,2022-06-23T00:00:00.000,51,SUBN,ME/BE,P,12390,11690,54990,20231102,104,104,104,951692,0104,0000,0228P,Q,F,59 ST,,0,408,C,BBBBBBB,ALL,ALL,WH,0,2021,-,0,56-56,,,
1487686201,JNJ6838,NY,PAS,2022-06-23T00:00:00.000,20,SUBN,SUBAR,P,67290,94730,41290,20220107,104,104,104,951692,0104,0000,0342P,Q,O,WEIRFIELD ST,,0,408,E3,YYYYYBB,0600A,0600P,GY,0,2018,-,0,1670,,,
1487686213,KGD6432,NY,PAS,2022-06-23T00:00:00.000,20,SUBN,HONDA,P,67290,94730,41290,20221001,104,104,104,951692,0104,0000,0342P,Q,O,WEIRFIELD ST,,0,408,D,YYYYYBB,0600A,0600P,GY,0,2020,-,0,1670,,,
1487686225,HAP7335,NY,PAS,2022-06-26T00:00:00.000,50,SDN,VOLKS,P,0,0,0,20230810,104,104,104,951692,0104,0000,1040A,Q,,S/S 58 RD,W/O 74 ST,0,408,F7,BBBBBBB,ALL,ALL,GY,0,2017,-,0,,,,
1487686237,JGY7368,NY,PAS,2022-06-26T00:00:00.000,40,SDN,HYUND,P,15240,38250,11140,20230417,104,104,104,951692,0104,0000,1053A,Q,F,72 PL,,0,408,E5,BBBBBBB,ALL,ALL,GY,0,2019,-,2,52-78,,,
1487686286,KVV4937,NY,PAS,2022-06-26T00:00:00.000,98,SDN,NISSA,P,16590,42870,51850,20240531,104,104,104,951692,0104,0000,0101P,Q,F,80 ST,,0,408,E3,BBBBBBB,ALL,ALL,GY,0,2022,-,0,65-08,,,
1487686304,LLF6892,PA,PAS,2022-06-26T00:00:00.000,51,SUBN,FORD,P,13740,45190,41700,20240131,104,104,104,951692,0104,0000,0259P,Q,F,65 ST,,0,408,E2,BBBBBBB,ALL,ALL,BK,0,2013,-,0,57-23,,,
1487686328,JNK4340,NY,PAS,2022-06-26T00:00:00.000,98,SUBN,HONDA,P,44490,49790,48790,20240106,104,104,104,951692,0104,0000,0350P,Q,F,FAIRVIEW AV,,0,408,K5,BBBBBBB,ALL,ALL,BL,0,2011,-,0,461,,,
1487686407,GAC7542,NY,PAS,2022-06-24T00:00:00.000,19,SUBN,JEEP,P,63890,44490,47490,20220628,104,104,104,939306,0104,0000,0814A,Q,O,STANHOPE ST,,0,408,C3,BBBBBBB,ALL,ALL,WHT,0,2018,-,0,2046,,,
1487686419,KLT6697,NY,PAS,2022-06-24T00:00:00.000,19,SDN,HONDA,P,63890,44490,47490,20230621,104,104,104,939306,0104,0000,0814A,Q,,STANHOPE ST,,0,408,C3,BBBBBBB,ALL,ALL,WHT,0,2014,-,0,2046,,,
1487686420,KHN5902,NY,PAS,2022-06-24T00:00:00.000,40,SUBN,JEEP,P,12940,38490,41295,20221110,104,104,104,939306,0104,0000,0901A,Q,F,62 ST,,0,408,C3,BBBBBBB,ALL,ALL,GY,0,2020,-,0,6929,,,
1487686444,KUH5906,NY,PAS,2022-07-07T00:00:00.000,51,SDN,FORD,P,13740,45190,41700,20240111,104,104,104,939306,0104,0000,0759A,Q,F,65 ST,,0,408,C3,BBBBBBB,ALL,ALL,WHT,0,2009,-,0,5746,,,
1487686468,KSP8324,NY,PAS,2022-07-07T00:00:00.000,40,SUBN,TOYOT,P,55490,47490,35780,20240227,104,104,104,939306,0104,0000,0826A,Q,F,MENAHAN STREET,,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2015,-,0,2133,,,
1487686500,HZE6318,NY,PAS,2022-07-08T00:00:00.000,40,SUBN,GMC,P,13640,38690,56490,20220729,104,104,104,939306,0104,0000,0837A,Q,F,65 PLACE,,0,408,C3,BBBBBBB,ALL,ALL,RD,0,2003,-,0,71-06,,,
1487686559,KPM7480,NY,PAS,2022-07-08T00:00:00.000,21,SUBN,MERCU,P,55490,31230,61890,20230628,104,104,104,939306,0104,0000,1005A,Q,O,MENAHAN STREET,,0,408,D1,YYYYYBB,0700A,0400P,GY,0,2009,-,0,1724,,,
1487686584,KJB6983,NY,PAS,2022-07-08T00:00:00.000,98,SDN,HYUND,P,45190,38887,68390,20221127,104,104,104,939306,0104,0000,1040A,Q,F,FLUSHING AVE,,0,408,F2,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,1884,,,
1487686638,KDE9435,NY,PAS,2022-06-30T00:00:00.000,98,SDN,HONDA,P,41690,32030,35780,20220722,104,104,104,965006,0104,0000,0906P,Q,F,DECATUR  ST,,0,408,D,BBBBBBB,ALL,ALL,BL,0,2007,-,0,1535,,,
1487687333,KTP7585,NY,PAS,2022-07-13T00:00:00.000,67,VAN,HONDA,P,0,54490,0,20231206,104,104,0,973498,PBQN,0000,1203A,,F,MYRTLE,MADISON,0,408,E2,BBBBBBB,ALL,ALL,SILVE,0,2009,-,0,,1203A,,
1487687345,KGE9403,NY,PAS,2022-07-08T00:00:00.000,40,VAN,RAM,P,0,19040,0,20221007,115,115,115,973498,0115,0000,1015P,Q,F,ROOSEVELT,97TH ST,0,408,C3,BBBBBBB,ALL,ALL,,0,0,-,0,,1014A,,
1487687436,KKZ5826,NY,PAS,2022-07-08T00:00:00.000,14,SUBN,ACURA,P,8790,51790,19040,20230429,115,115,169,973541,0169,0000,1042P,,O,37 AVENUE,,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,9603,1040A,,
1487687448,GTA6462,NY,PAS,2022-07-08T00:00:00.000,14,SUBN,HONDA,P,51790,8790,8990,20220824,115,115,115,973541,0115,0000,0845P,,F,JUNCTION BLVD,,0,408,C,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,3707,,,
1487687539,KEK2425,NY,PAS,2022-07-08T00:00:00.000,19,SUBN,ACURA,P,19590,8790,0,20220730,115,115,169,973652,0169,0000,0742P,Q,F,103 AV,37 AV,0,408,C,BBBBBBB,ALL,ALL,GRAY,0,2020,-,0,,,,
1487687606,KJY5470,NY,PAS,2022-07-08T00:00:00.000,98,SDN,FORD,P,15640,37290,9540,20240202,110,110,110,973791,0110,0000,0601P,Q,F,74 STREET,,0,408,I3,BBBBBBB,ALL,ALL,GREY,0,2014,-,0,40-20,,,
1487687801,KTH7153,99,PAS,2022-07-05T00:00:00.000,98,SDN,HYUND,P,14590,14740,38690,20231223,104,104,104,944775,0104,0000,1000A,Q,F,69 PLACE,,0,408,E3,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,70-03,,,
1487687990,KGG3690,NY,PAS,2022-07-06T00:00:00.000,40,SDN,BMW,P,12640,46190,56230,0,104,104,104,947152,0104,0000,1136A,Q,F,60 ROAD,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,0,-,0,62-41,,,
1487688003,LSF7580,PA,PAS,2022-07-06T00:00:00.000,50,SDN,CHEVR,P,15440,14640,14740,0,104,104,104,947152,0104,0000,1150A,Q,O,73 PLACE,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,0,-,0,69-73,,,
1487688039,GUA8152,NY,PAS,2022-07-07T00:00:00.000,98,SUBN,DODGE,P,15440,16190,56490,20240418,109,109,104,947180,0104,0000,1227P,Q,F,73 PLACE,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,1998,-,0,78-49,,,
1487688040,JKR5670,VA,PAS,2022-07-07T00:00:00.000,98,SDN,HONDA,P,56490,13740,13640,0,104,104,104,947152,0104,0000,1224P,Q,F,MYRTLE AVE,,0,408,E2,BBBBBBB,ALL,ALL,GY,0,0,-,0,6501,,,
1487688076,JRZ2383,NY,PAS,2022-07-07T00:00:00.000,14,SDN,TOYOT,P,10990,12940,13940,20240612,104,104,104,947152,0104,0000,0150P,Q,F,52 AVE,,0,408,E2,BBBBBBB,ALL,ALL,WH,0,2020,-,0,65-42,,,
1487688088,KVH8782,NY,PAS,2022-07-07T00:00:00.000,67,SDN,CHEVR,P,15090,51850,13890,20240329,104,104,104,947152,0104,0000,0241P,Q,F,71 STREET,,0,408,C,BBBBBBB,ALL,ALL,RED,0,0,-,0,6624,,,
1487688090,HJS6831,NY,PAS,2022-07-07T00:00:00.000,98,SDN,FORD,P,49790,44490,47490,20230714,104,104,104,947152,0104,0000,0418P,Q,O,HIMROD STREET,,0,408,F7,BBBBBBB,ALL,ALL,BL,0,2018,-,0,2038,,,
1487688106,KSP4833,NY,PAS,2022-07-08T00:00:00.000,20,SDN,ACURA,P,12940,41700,14240,20230923,104,104,104,947152,0104,0000,1027A,Q,F,62 STREET,,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2007,-,0,67-05,,,
1487688120,KEJ6726,NY,PAS,2022-07-08T00:00:00.000,98,SDN,TOYOT,P,41290,57690,64690,20230320,104,104,109,947152,0109,0000,1145A,Q,F,CYPRESS AVE,,0,408,F2,BBBBYBB,ALL,ALL,GY,0,2021,-,0,1060,,,
1487688155,LYR8769,NY,PAS,2022-07-09T00:00:00.000,98,SUBN,TOYOT,P,39690,15240,15540,0,104,104,104,947152,0104,0000,0106P,Q,F,COOPER AVE,,0,408,F7,BBBBBBB,ALL,ALL,BK,0,0,-,0,72-49,,,
1487688167,JCF2834,NY,PAS,2022-07-09T00:00:00.000,68,SUBN,TOYOT,P,0,0,0,20220806,104,104,104,947152,0104,0000,0135P,Q,F,,,0,408,F2,BBBBBBB,ALL,ALL,WH,0,2016,-,0,503,,,
1487688180,GNY4216,NY,PAS,2022-07-12T00:00:00.000,21,SDN,TOYOT,P,28390,11790,41700,20220720,104,104,104,947152,0104,0000,0238P,Q,F,ARNOLD AVE,,0,408,F2,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,5601,,,
1487688234,KLV3748,NY,PAS,2022-07-06T00:00:00.000,67,SUBN,HONDA,P,54490,46190,13490,20230419,104,104,104,956797,0104,0000,1243A,Q,F,MADISON ST,,0,408,K6,BBBBBBB,ALL,ALL,GRY,0,2021,-,0,61-52,,,
1487688283,GYD5022,NY,PAS,2022-07-07T00:00:00.000,98,SDN,KIA,P,12590,45190,12240,20230824,104,104,104,956797,0104,0000,0715P,Q,F,60 PL,,0,408,F7,BBBBBBB,ALL,ALL,RED,0,2010,-,0,58-20,,,
1487688295,KTG6974,NY,PAS,2022-07-07T00:00:00.000,40,SUBN,HONDA,P,58190,47890,36190,20240306,104,104,104,956797,0104,0000,0746P,Q,F,ONDERDONK AVE,,0,408,F2,BBBBBBB,ALL,ALL,BLU,0,2022,-,4,501,,,
1487688374,LLF6892,NJ,PAS,2022-07-08T00:00:00.000,51,SUBN,FORD,P,13740,45190,41700,20240131,104,104,104,956797,0104,0000,1251A,Q,F,65 ST,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,57-25,,,
1487688635,JCE6630,NY,PAS,2022-07-09T00:00:00.000,98,VAN,HONDA,P,14040,16490,16590,20220813,104,104,104,966343,0104,0000,0050A,Q,F,67 DRIVE,,0,408,E2,BBBBBBB,ALL,ALL,GRY,0,2010,-,0,79-11,,,
1487688647,HTY5171,CT,PAS,2022-07-09T00:00:00.000,40,SUBN,FORD,P,15540,38690,39690,20231009,104,104,104,966343,0104,0000,0100A,Q,F,73 STREET,,0,408,F2,BBBBBBB,ALL,ALL,RED,0,2010,-,0,71-09,,,
1487688659,JSB9793,NY,PAS,2022-07-09T00:00:00.000,40,SUBN,HONDA,P,63890,31230,61890,20240611,104,104,104,966343,0104,0000,0225A,Q,F,STANHOPE ST,,0,408,E2,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,1727,,,
1487688672,GKE3007,NY,PAS,2022-07-09T00:00:00.000,40,SDN,VOLKS,P,38690,13740,13640,20230925,104,104,104,966343,0104,0000,0420A,Q,O,CENTRAL AVE,,0,408,E2,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,65-02,,,
1487688684,KPT6288,NY,PAS,2022-07-09T00:00:00.000,40,SDN,TOYOT,P,14840,38250,10990,20220811,104,104,104,966343,0104,0000,0600A,Q,F,70 STREET,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,51-46,,,
1487689998,JBK1226,PA,PAS,2022-07-09T00:00:00.000,40,SDN,DODGE,P,12440,17100,17340,0,105,105,104,965771,0104,0000,0525A,,F,60 AVE,,0,408,E2,BBBBBBB,ALL,ALL,RED,0,0,-,0,8427,,,
1487690083,KNN1427,NY,PAS,2022-07-09T00:00:00.000,40,SDN,HONDA,P,15240,38250,11140,20240614,104,104,104,966343,0104,0000,0600A,Q,F,72 PLACE,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,52-10,,,
1487691191,JSF8013,OH,PAS,2022-06-19T00:00:00.000,98,SUBN,HONDA,P,10540,6440,6590,0,,0,114,971689,0114,0000,1141A,Q,F,47 STREET,,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,20-68,,,
1487691592,GZN504,AK,PAS,2022-06-16T00:00:00.000,98,SDN,NISSA,P,6390,40404,40404,0,114,114,114,958929,0114,0000,1109A,Q,,19 ST,,0,408,E2,BBBBBBB,ALL,ALL,WH,0,0,-,0,33-07,,,
1487691830,KRZ9982,NY,PAS,2022-06-22T00:00:00.000,40,SDN,ACURA,P,7240,10090,10240,20241207,114,114,114,971400,0114,0000,0425A,Q,F,25 AVE,,0,408,F1,BBBBBBB,ALL,ALL,,0,0,-,0,44-17,,,
1487691841,KGS6775,NY,PAS,2022-06-22T00:00:00.000,40,SDN,LEXUS,P,0,40404,40404,20230324,114,114,114,971400,0114,0000,0340A,Q,F,STEINWAY,,0,408,E2,BBBBBBB,ALL,ALL,W,0,2019,-,0,25-11,,,
1487691865,LRF1250,PA,PAS,2022-07-09T00:00:00.000,40,SDN,ME/BE,P,9790,7240,7540,0,114,114,114,971400,0114,0000,0114A,Q,F,42 ST,,0,408,C3,BBBBBBB,ALL,ALL,BLK,0,0,-,0,25-48,,,
1487691907,KXD2698,99,PAS,2022-06-22T00:00:00.000,40,SUBN,MAZDA,P,7540,6740,7040,20220805,114,114,114,971400,0114,0000,0255A,Q,F,28 AVE,,0,408,E2,BBBBBBB,ALL,ALL,W,0,2023,-,0,21-25,,,
1487691970,KSX6543,NY,PAS,2022-06-20T00:00:00.000,98,SUBN,JEEP,P,67390,35780,5790,20231107,114,114,114,971400,0114,0000,1229A,Q,F,WELLING COURT,,0,408,K6,BBBBBBB,ALL,ALL,RED,0,2007,-,0,11-33,,,
1487692146,KYC2233,NY,PAS,2022-06-27T00:00:00.000,19,SDN,BMW,P,0,40404,40404,20240614,114,114,114,969958,0114,0000,0355A,Q,,STEINWAY,,0,408,E2,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,25-89,,,
1487692158,KVT3128,NY,PAS,2022-06-27T00:00:00.000,19,SDN,BMW,P,0,40404,40404,20240310,114,114,114,969958,0114,0000,0302A,Q,,STEINWAY,,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,25-89,,,
1487692390,KJD2214,NY,PAS,2022-06-20T00:00:00.000,98,SDN,ME/BE,P,7790,57490,9640,20230127,114,114,114,958577,0114,0000,1110A,Q,F,30 AVE,,0,408,F2,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,40-08,,,
1487692602,KKR2414,NY,PAS,2022-06-17T00:00:00.000,19,SDN,BMW,P,64290,7240,7540,20230223,114,114,114,968710,0114,0000,0049A,Q,F,STEINWAY ST,,0,408,F7,BBBBBBB,ALL,ALL,,0,0,-,0,25-91,,,
1487941912,JKF8906,NY,PAS,2022-06-25T00:00:00.000,46,SUBN,MERCU,P,24690,36430,36450,20230916,32,32,32,969559,0032,0000,1211A,NY,F,LENOX AVE,,0,408,F1,BBBBBBB,ALL,ALL,BL,0,2007,-,0,475,,,
1487942345,HFC8820,NC,PAS,2022-07-04T00:00:00.000,46,SDN,ME/BE,P,10810,36590,36610,0,32,32,32,949716,0032,0000,0827P,NY,F,8 AVENUE,,0,408,F6,BBBBBBB,ALL,ALL,BLCK,0,0,-,0,2651,,,
1487942576,KNN5481,NY,PAS,2022-07-08T00:00:00.000,50,SDN,BMW,P,24690,36310,36330,20240531,32,32,32,969189,0032,0000,0901P,NY,F,LENOX AVE,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,339,,,
1487943088,M47NMJ,NJ,PAS,2022-06-25T00:00:00.000,46,VAN,FORD,P,36310,24690,10610,20200909,32,32,32,971538,0032,0000,0658P,NY,F,WEST 127 STREET,,0,408,E2,BBBBBBB,ALL,ALL,WHI,0,2011,-,0,110,0657P,,
1487943106,LVT8976,PA,PAS,2022-06-25T00:00:00.000,46,SDN,FORD,P,24690,36390,36410,20221031,32,32,32,971538,0032,0000,1158P,NY,F,LENOX AVENUE,,20220625,408,F1,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,423,1157P,,
1487943167,KNW7975,NY,PAS,2022-06-19T00:00:00.000,46,SDN,BMW,P,10410,36530,10775,20231025,32,32,32,969451,0032,0000,1104P,NY,F,5 AVE,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,2289,,,
1487943179,KEH4656,NY,PAS,2022-07-04T00:00:00.000,46,SDN,HONDA,P,36750,10610,10810,20220827,32,32,32,969451,0032,0000,0748P,NY,F,W 149 ST,,0,408,F2,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,240,,,
1487943180,JJD8639,NY,PAS,2022-07-05T00:00:00.000,46,SUBN,CHEVR,P,36470,10610,10810,20230630,32,32,32,969451,0032,0000,0408P,NY,F,W 135,,0,408,F1,BBBBBBB,ALL,ALL,WHTE,0,2005,-,0,235,,,
1487943192,LTH0571,PA,PAS,2022-07-05T00:00:00.000,46,SDN,FORD,P,36630,10610,10810,20230131,32,32,32,969451,0032,0000,0658P,NY,F,W 143 STREET,,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,200,,,
1487943635,KDS3613,NY,PAS,2022-06-17T00:00:00.000,46,SUBN,JEEP,P,24690,36610,36630,20220722,32,32,32,969912,0032,0000,0531P,NY,O,LENOX AVE,,0,408,F1,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,657,,,
1487943647,GZH7691,NY,PAS,2022-06-19T00:00:00.000,46,SDN,LEXUS,P,24690,36630,36650,20230827,32,32,32,969912,0032,0000,0859P,NY,O,LENOX AVE,,0,408,F1,BBBBBBB,ALL,ALL,GRY,0,1999,-,0,669,,,
1487944172,KFR5858,NY,PAS,2022-06-18T00:00:00.000,46,SDN,HONDA,P,10610,36690,36710,20220926,32,32,32,969608,0032,0000,0742P,NY,F,7 AVE,,0,408,C3,BBBBBBB,ALL,ALL,,0,0,-,0,2530,,,
1487944380,HMB2789,OH,PAS,2022-06-23T00:00:00.000,40,SUBN,ME/BE,P,36630,24690,10610,0,32,32,32,967130,0032,0000,1007A,NY,F,W 143 STREET,,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,101,1007A,,
1487944457,HYJ9287,NY,PAS,2022-06-25T00:00:00.000,46,SUBN,BMW,P,0,40404,40404,20240302,32,32,30,967130,0030,0000,1127P,NY,F,LENOX,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,347,1127P,,
1487944536,KEW2459,NY,PAS,2022-06-05T00:00:00.000,21,SUBN,KIA,P,36590,10810,19990,20230326,32,32,32,967130,0032,0000,1129A,NY,F,W 141 STREET,,0,408,F1,BBBBBBB,ALL,ALL,BURGU,0,2013,-,0,305,1129A,,
1487945383,JET2171,NY,PAS,2022-07-04T00:00:00.000,46,SUBN,TOYOT,P,10610,36690,36710,20230714,32,32,32,969888,0032,0000,0701P,NY,,7TH AVE,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,2530,,,
1487945784,ID95197,CA,PAS,2022-06-15T00:00:00.000,19,SUBN,BMW,P,36470,10610,10810,20220731,32,32,32,955264,0032,0000,0146A,NY,F,W 135 ST,,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,201,,,
1487945802,KSF2991,NY,PAS,2022-06-26T00:00:00.000,19,SDN,ACURA,P,10610,36430,36450,20240201,32,32,32,955264,0032,0000,0138A,NY,F,7 AVE,,0,408,F1,BBBBBBB,ALL,ALL,WHT,0,2018,-,0,2263,,,
1487945814,JMZ3807,NC,PAS,2022-06-26T00:00:00.000,19,SUBN,FORD,P,10610,36430,36450,0,32,32,32,955264,0032,0000,0140A,NY,F,7 AVE,,0,408,C3,BBBBBBB,ALL,ALL,GY,0,0,-,0,2267,,,
1487945851,KDY5543,NY,PAS,2022-06-30T00:00:00.000,46,SUBN,VOLKS,P,10610,36430,36450,20230714,32,32,32,955264,0032,0000,0236A,NY,F,7 AVE,,0,408,F4,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,2271,,,
1487945863,KUU5189,NY,PAS,2022-06-30T00:00:00.000,46,SUBN,KIA,P,10610,36430,36450,20240208,32,32,32,955264,0032,0000,0237A,NY,F,7 AVE,,0,408,F1,BBBBBBB,ALL,ALL,WH,0,2019,-,0,2271,,,
1487945887,JPM3653,NY,PAS,2022-06-30T00:00:00.000,67,SDN,NISSA,P,24690,36590,36610,20240130,32,32,32,955264,0032,0000,0408A,R,F,LENOX AVE,,0,408,E2,BBBBBBB,ALL,ALL,GY,0,2016,-,0,630,,,
1487945954,KUU6144,NY,PAS,2022-07-05T00:00:00.000,53,,DODGE,P,10610,36590,36610,20240316,32,32,32,966325,0032,0000,0210A,NY,F,7 AVENUE,,0,408,D1,BBBBBBB,ALL,ALL,BLUE,0,2012,-,0,2430,,,
1487946168,KFR5672,NY,PAS,2022-07-04T00:00:00.000,14,SDN,DODGE,P,36590,24690,10610,20220911,32,32,32,970094,0032,0000,1241A,NY,F,WEST 141,,0,408,J2,BBBBBBB,ALL,ALL,BLK,0,2001,-,0,161,,,
1487946193,KLH3802,NY,PAS,2022-07-10T00:00:00.000,98,SDN,DODGE,P,36350,10810,31190,20230330,32,32,32,970094,0032,0000,1115A,NY,F,WEST 129,,0,408,J2,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,310,,,
1487946971,KDW7879,99,PAS,2022-06-21T00:00:00.000,40,SDN,SUBAR,P,18710,10010,45590,20220729,19,19,19,969627,0019,0000,0858A,,F,E 86 ST,,0,408,F1,BBBBBBB,ALL,ALL,GREY,0,2020,-,0,425,0858A,,
1487947458,KRM4659,NY,PAS,2022-06-15T00:00:00.000,14,SUBN,HONDA,P,18390,10110,10010,20230921,19,19,19,949238,0019,0000,,NY,F,E 70 ST,,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,343,,,
1487947460,KXM5387,NY,PAS,2022-07-06T00:00:00.000,46,SDN,HONDA,P,18390,10210,10110,20240511,19,19,19,0,0019,0000,1226P,NY,F,E 70 ST,,0,408,E3,BBBBBBB,ALL,ALL,GRY,0,2024,-,0,225,,,
1487949352,JAM1997,NY,PAS,2022-07-05T00:00:00.000,17,SUBN,JEEP,P,18590,10010,45590,20220802,19,19,19,942962,0019,0000,1040A,,F,E 80 ST,,0,408,E5,YYYYYBB,0700A,0400P,BLK,0,2009,-,0,416,,,
1487949649,MD83685,NY,PAS,2022-06-22T00:00:00.000,14,SUBN,ME/BE,P,18310,10210,13113,20231205,19,19,19,966436,0019,0000,0410P,,F,E 66 ST,,0,408,C,BBBBBBB,ALL,ALL,G,0,0,-,0,200,,,
1487949650,JCB3306,NY,PAS,2022-07-01T00:00:00.000,20,SDN,HYUND,P,18310,10210,13113,20220807,19,19,19,966436,0019,0000,1212P,NY,F,E 66 ST,,0,408,C,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,200,,,
